cantServidores cantEnlaces costoDelAGM maxPathSize tiempoConsultora1 tiempoConsultora2 
2 1 0 2 30300 39300
2 1 1 2 30000 41200
2 1 1 2 30700 39900
2 1 1 2 27800 33100
2 1 1 2 25200 31200
2 1 2 2 33200 40400
2 1 1 2 30200 41300
2 1 1 2 30300 41200
3 2 6 3 40800 34500
3 2 15 3 32900 36600
3 2 6 3 48800 45600
3 2 8 3 36100 34500
3 2 6 3 33900 43900
3 2 1 3 40100 43800
3 2 14 3 33500 39400
3 2 12 3 41100 44600
3 2 6 3 41500 45500
3 2 9 3 37800 36500
3 2 14 3 33900 43400
3 2 8 3 40600 45500
3 2 11 3 41100 44600
3 2 8 3 32500 35800
3 2 9 3 34000 44900
3 2 12 3 46300 46100
3 2 10 3 41300 45300
3 2 4 3 35500 36000
3 2 3 3 33800 41300
3 2 1 3 40000 46900
3 2 11 3 33800 35100
3 2 8 3 38300 45300
3 2 9 3 40300 37300
3 2 8 3 33600 40900
3 2 16 3 40500 45700
3 2 10 3 40700 44800
3 2 12 3 33800 35300
3 2 8 3 34200 45200
3 2 1 3 47000 46100
3 2 8 3 40500 39600
3 2 4 3 33500 35600
3 2 7 3 39700 44600
3 2 7 3 41400 49000
3 2 8 3 40600 42900
3 2 13 3 34700 34300
3 2 11 3 36900 45200
3 2 9 3 41000 37300
3 2 11 3 33300 39000
3 2 12 3 40600 45400
3 2 5 3 35300 35200
3 2 3 3 37400 45400
3 2 6 3 46700 46100
3 2 2 3 40800 36100
3 2 2 3 33500 37000
3 2 4 3 41000 45400
3 2 14 3 40900 48200
3 2 8 3 35200 36000
3 2 5 3 33600 41900
3 2 9 3 40100 45800
3 2 7 3 41300 48300
3 2 11 3 40700 35500
3 2 9 3 34300 28000
3 2 2 3 27100 27300
3 2 6 3 25700 27200
3 2 7 3 26500 27000
3 2 2 3 25500 35500
3 2 9 3 26400 27200
3 2 6 3 25500 27400
3 2 7 3 26600 27200
3 2 8 3 25600 26900
3 2 6 3 25400 26900
3 2 11 3 25500 26700
3 2 9 3 27200 26900
3 2 14 3 25500 26800
3 2 6 3 25500 26900
3 2 5 3 25600 26900
3 2 11 3 25600 26900
3 2 14 3 25600 27000
3 2 7 3 25500 27200
3 2 6 3 27600 26800
3 2 10 3 25400 27000
3 2 6 3 25500 26900
3 2 10 3 25500 26800
3 2 6 3 25500 26600
3 2 14 3 25500 26800
3 2 13 3 25500 26900
3 2 14 3 29100 27300
3 2 15 3 25600 26600
3 2 11 3 25500 26800
3 2 11 3 25500 26800
3 2 4 3 25500 26700
3 2 2 3 25400 27000
3 2 3 3 25500 28300
3 2 4 3 25500 26700
3 2 6 3 25500 26800
3 2 7 3 25500 26900
3 2 6 3 25500 26900
3 2 15 3 25500 26900
3 2 5 3 25600 26800
3 2 4 3 25500 28300
3 2 11 3 25500 26700
3 2 6 3 25500 26800
3 2 5 3 25900 27100
3 2 12 3 25500 26900
3 2 10 3 27300 29200
3 2 8 3 25700 26900
3 2 5 3 25500 30800
3 2 15 3 25600 26700
3 2 10 3 25500 26700
3 2 8 3 25500 26700
4 3 23 4 32400 31000
4 3 13 3 32400 28700
4 3 20 4 32400 32000
4 3 12 4 32300 30700
4 3 19 3 32500 28500
4 3 19 4 32200 30500
4 3 13 4 32200 30800
4 3 23 3 32400 28300
4 3 32 4 32300 32100
4 3 34 3 32300 28200
4 3 27 3 32300 29100
4 3 23 3 32400 28200
4 3 23 3 32400 28200
4 3 29 4 32300 30700
4 3 34 4 35500 30500
4 3 30 3 32300 28300
4 3 15 4 32300 30500
4 3 9 3 32300 28500
4 3 30 3 32200 28300
4 3 32 3 32200 28500
4 3 22 4 34000 30300
4 3 15 4 32200 30500
4 3 15 4 32500 30800
4 3 26 3 32400 28300
4 3 35 4 32200 30500
4 3 31 3 32200 28600
4 3 42 4 33900 30900
4 3 30 4 32700 30800
4 3 25 4 32300 30300
4 3 24 4 32200 30500
4 3 26 4 32000 30300
4 3 17 4 32200 33900
4 3 29 3 32300 28100
4 3 31 3 32300 28100
4 3 35 4 32200 30900
4 3 27 3 32300 28600
4 3 43 4 32200 30600
4 3 15 4 32200 32000
4 3 25 3 32400 28400
4 3 25 4 32300 30500
4 3 14 4 32200 30800
4 3 24 3 32300 28500
4 3 29 4 32600 30600
4 3 39 4 34100 30600
4 3 25 3 32400 28400
4 3 17 3 32100 28700
4 3 22 3 32300 28400
4 3 15 3 32300 28400
4 3 32 4 32300 30800
4 3 26 3 35700 28600
4 3 22 4 32200 30600
4 3 32 3 32500 28500
4 3 16 3 32300 28500
4 3 27 4 32200 30700
4 3 26 4 32300 30600
4 3 26 3 32300 28200
4 3 19 3 32300 28300
4 3 28 3 32200 28300
4 3 20 3 32800 28400
4 3 40 3 32800 28300
4 3 26 4 32200 32800
4 3 10 3 32300 28600
4 3 24 4 32300 31400
4 3 14 4 32200 30400
4 3 17 4 32100 30500
4 3 15 4 32100 30600
4 3 41 4 32200 34700
4 3 32 4 32400 30600
4 3 24 3 32300 28300
4 3 31 3 32300 28200
4 3 20 3 32300 28400
4 3 22 4 32100 30800
4 3 10 3 34100 29300
4 3 17 3 32400 28500
4 3 25 3 32600 28500
4 3 2 3 32700 28800
4 3 38 4 32200 30500
4 3 5 3 32300 28100
4 3 22 4 33600 30800
4 3 25 4 32200 30400
4 3 23 3 32300 28600
4 3 18 3 32500 28300
4 3 23 4 32200 30700
4 3 32 3 32300 28400
4 3 16 3 35600 28300
4 3 19 3 32300 28300
4 3 26 3 32200 28400
4 3 22 3 32200 28600
4 3 23 4 32200 30500
4 3 14 4 32200 30700
4 3 20 3 32900 28300
4 3 24 4 32500 30500
4 3 20 4 32100 30500
4 3 35 4 32100 30500
4 3 26 4 32100 30700
4 3 13 4 32200 32000
4 3 8 3 32300 28500
4 3 7 3 32300 28400
4 3 9 4 32200 30500
4 3 37 3 32300 28100
5 4 36 4 40900 32300
5 4 38 4 44100 32300
5 4 57 3 38800 29600
5 4 46 5 39700 33600
5 4 67 4 39700 32100
5 4 51 4 41000 32500
5 4 60 5 42500 33700
5 4 51 4 40100 32000
5 4 61 4 40900 32900
5 4 48 4 40700 32800
5 4 29 5 39400 34100
5 4 52 3 40600 30200
5 4 65 4 40200 32100
5 4 52 5 40300 33800
5 4 60 5 39900 34000
5 4 67 4 40800 32300
5 4 51 4 44200 31900
5 4 52 3 40000 30000
5 4 57 4 40300 32500
5 4 50 4 40200 32000
5 4 66 3 39600 30200
5 4 32 4 41700 32500
5 4 0 5 40300 33900
5 4 72 4 40000 32400
5 4 71 4 39500 32200
5 4 43 5 39700 33600
5 4 32 5 40900 33700
5 4 53 5 39400 33500
5 4 31 5 39800 33800
5 4 41 4 40100 32700
5 4 31 5 39500 34000
5 4 85 4 44100 33000
5 4 69 4 40000 32100
5 4 9 4 40700 32400
5 4 66 5 39900 33800
5 4 57 5 39700 34100
5 4 56 4 39900 32300
5 4 70 4 39600 32100
5 4 61 3 38600 30200
5 4 45 3 38300 29900
5 4 54 4 39700 32000
5 4 65 4 41200 32000
5 4 70 4 40700 32000
5 4 45 3 38900 29800
5 4 47 3 38800 30100
5 4 73 3 39800 30100
5 4 71 4 45700 32200
5 4 44 5 39600 33500
5 4 51 5 40000 34100
5 4 19 4 39700 32500
5 4 50 4 39800 32400
5 4 45 4 42100 32500
5 4 22 3 38900 30300
5 4 24 3 38400 30000
5 4 43 4 40900 32200
5 4 27 4 40200 32100
5 4 30 3 41200 30100
5 4 58 4 40200 32200
5 4 41 5 39600 34100
5 4 46 4 40100 32000
5 4 49 4 40000 32200
5 4 43 4 43300 32000
5 4 23 5 39700 33500
5 4 64 4 39900 32200
5 4 61 4 39600 32200
5 4 56 4 39700 32000
5 4 46 4 41100 32500
5 4 45 4 39900 31900
5 4 62 5 39500 33700
5 4 47 5 39500 33900
5 4 52 4 39600 32200
5 4 41 4 41100 32200
5 4 31 4 39600 32600
5 4 46 4 40400 32400
5 4 37 4 40000 32200
5 4 16 4 39600 32200
5 4 61 5 42900 34000
5 4 37 5 39500 33700
5 4 53 5 40800 34000
5 4 74 3 39700 30600
5 4 49 4 41000 32300
5 4 50 4 42200 33000
5 4 28 5 40700 33900
5 4 65 5 39900 34700
5 4 28 5 40400 34200
5 4 43 4 40600 33600
5 4 57 3 39500 30700
5 4 52 4 40600 32300
5 4 60 4 40200 32600
5 4 37 4 40600 32100
5 4 43 4 40800 35600
5 4 55 4 41000 32700
5 4 46 3 39400 30000
5 4 50 5 40100 33700
5 4 52 5 40400 33400
5 4 52 4 39800 33700
5 4 39 4 39800 32100
5 4 57 4 39700 32200
5 4 40 4 39600 32200
5 4 61 3 38700 30600
6 5 84 5 47400 36900
6 5 93 5 46600 35300
6 5 48 4 46900 33500
6 5 118 5 46700 35100
6 5 77 5 47600 35900
6 5 79 5 50500 36400
6 5 92 4 48200 33500
6 5 87 5 48100 35600
6 5 86 5 46600 36000
6 5 81 4 46000 35700
6 5 105 5 47800 35200
6 5 88 5 48500 35300
6 5 66 4 47200 33800
6 5 107 5 47800 36800
6 5 128 4 46500 33900
6 5 107 4 46800 33800
6 5 48 5 47000 35300
6 5 59 4 46700 34000
6 5 66 4 49000 34100
6 5 58 4 45500 34000
6 5 107 4 45800 34100
6 5 95 5 46800 35400
6 5 65 4 46600 35300
6 5 82 4 47100 34100
6 5 74 5 47000 36000
6 5 63 4 46800 34100
6 5 92 4 46800 34000
6 5 131 4 46900 33900
6 5 79 4 45600 33500
6 5 108 4 46700 33800
6 5 114 5 47000 35200
6 5 103 5 46900 38600
6 5 52 4 47000 33700
6 5 33 5 46600 35300
6 5 76 4 45800 33800
6 5 93 4 47100 34400
6 5 80 4 47600 34200
6 5 89 4 46600 33800
6 5 91 4 46800 33900
6 5 66 5 47300 35500
6 5 131 4 47500 35300
6 5 93 4 45900 34000
6 5 100 5 47000 35200
6 5 104 5 47600 35200
6 5 84 5 47300 35300
6 5 54 4 49400 33700
6 5 84 5 48000 35100
6 5 67 5 47500 35800
6 5 83 4 47300 33800
6 5 103 5 47000 37100
6 5 53 4 46700 34200
6 5 37 4 47400 33900
6 5 43 4 46900 33800
6 5 112 5 47200 36000
6 5 73 3 47200 31700
6 5 47 4 47900 33900
6 5 115 4 45800 34000
6 5 113 5 47200 35100
6 5 85 4 50300 33700
6 5 74 5 47000 35600
6 5 91 6 47500 36000
6 5 99 5 47300 35400
6 5 94 5 46700 37900
6 5 111 5 47800 35400
6 5 80 5 47900 36100
6 5 83 5 47000 36400
6 5 144 5 46600 35600
6 5 75 4 47900 33800
6 5 98 4 46500 34100
6 5 80 3 45700 31500
6 5 90 6 47100 35900
6 5 73 5 47200 38900
6 5 67 4 47200 33800
6 5 71 5 46600 35300
6 5 62 5 47700 35500
6 5 104 3 45900 31600
6 5 79 4 48800 34100
6 5 111 5 47300 35400
6 5 89 5 47200 35200
6 5 99 4 46600 34000
6 5 102 4 45700 34200
6 5 85 5 48400 35300
6 5 72 4 45700 33600
6 5 90 4 48000 34200
6 5 94 5 48400 36600
6 5 103 5 47200 35200
6 5 51 5 47800 35300
6 5 128 5 46700 35400
6 5 118 4 47700 33700
6 5 79 5 49700 36200
6 5 63 4 47300 34000
6 5 62 5 48100 35700
6 5 113 4 45700 33900
6 5 92 4 46600 35700
6 5 108 5 46900 35600
6 5 91 4 48900 33800
6 5 73 4 46900 33600
6 5 80 4 46000 33900
6 5 56 5 51100 35200
6 5 93 5 46400 35400
7 6 195 4 52900 37400
7 6 154 6 53900 38100
7 6 99 5 57000 37000
7 6 170 5 54300 37300
7 6 154 6 53800 37500
7 6 117 4 53400 35600
7 6 142 4 54700 35900
7 6 140 5 53400 36500
7 6 145 5 52900 37800
7 6 144 5 54300 37500
7 6 159 5 57500 36700
7 6 159 4 52800 35300
7 6 211 7 53900 37800
7 6 180 6 53600 37700
7 6 176 5 54500 38000
7 6 150 5 52900 36600
7 6 123 5 54400 36600
7 6 140 5 55400 36700
7 6 119 4 54800 35000
7 6 218 5 52900 36800
7 6 154 4 53100 35500
7 6 122 4 52700 35100
7 6 95 6 57500 38400
7 6 147 5 53000 36800
7 6 127 6 54100 37600
7 6 128 4 53000 35200
7 6 179 4 55400 35400
7 6 135 5 53600 37100
7 6 126 5 56000 37100
7 6 177 5 53900 37600
7 6 203 6 56400 38100
7 6 125 5 54900 37400
7 6 133 5 55200 38200
7 6 133 5 54700 36300
7 6 201 5 58600 36900
7 6 154 5 52800 37100
7 6 157 5 54600 36900
7 6 193 4 54400 35400
7 6 97 6 55500 37800
7 6 176 5 54300 36600
7 6 185 4 54900 35300
7 6 121 6 55500 38400
7 6 137 5 57600 37100
7 6 37 5 54500 37900
7 6 176 6 54700 38100
7 6 148 5 53900 37600
7 6 133 4 53200 35300
7 6 75 5 53000 37400
7 6 177 5 53900 36900
7 6 144 5 56000 37000
7 6 201 5 55500 37700
7 6 133 5 54500 37800
7 6 145 4 52800 35200
7 6 123 5 55400 36700
7 6 125 5 55800 36800
7 6 157 5 52800 37000
7 6 181 4 53900 35100
7 6 203 5 53100 36500
7 6 150 5 53900 36400
7 6 198 5 54700 36600
7 6 108 5 52700 36900
7 6 140 4 53500 35400
7 6 185 5 54300 37200
7 6 170 5 54900 36900
7 6 140 4 53500 35500
7 6 120 4 54700 34900
7 6 131 5 52800 37500
7 6 186 5 56500 37100
7 6 143 5 52700 36700
7 6 208 4 53600 35400
7 6 140 6 55100 37800
7 6 123 5 55500 37100
7 6 103 6 54600 38400
7 6 147 5 53400 38700
7 6 167 5 54000 36900
7 6 187 5 54600 36300
7 6 146 4 53300 35600
7 6 172 5 55800 38100
7 6 163 4 54000 35300
7 6 144 5 52700 36800
7 6 135 6 55100 38000
7 6 145 4 54300 38700
7 6 180 6 55300 38100
7 6 149 5 54900 37400
7 6 155 5 54500 37900
7 6 113 5 54100 38100
7 6 98 5 55300 36900
7 6 114 4 54500 36200
7 6 144 5 55000 39200
7 6 167 5 53100 39400
7 6 144 6 54800 38600
7 6 134 5 54500 36900
7 6 135 5 54300 37100
7 6 184 5 54400 41100
7 6 143 5 55000 36900
7 6 134 5 53900 37600
7 6 175 5 54900 37300
7 6 146 5 55900 38300
7 6 96 4 53600 35200
7 6 126 4 53300 35400
8 7 217 5 61200 39300
8 7 298 5 63000 38800
8 7 204 5 62000 38600
8 7 305 6 63600 39500
8 7 218 6 63100 40400
8 7 301 5 62700 38200
8 7 147 6 61400 39800
8 7 292 5 61000 38700
8 7 173 4 61300 37200
8 7 252 5 62200 38300
8 7 202 5 60600 39000
8 7 235 6 62500 39100
8 7 263 5 62200 38100
8 7 206 6 60300 39000
8 7 192 5 62600 39100
8 7 208 6 61800 42900
8 7 178 5 60600 38800
8 7 137 6 61400 39200
8 7 190 6 60400 39200
8 7 319 6 63100 39000
8 7 180 5 61700 37900
8 7 271 4 60900 36900
8 7 231 5 62300 39300
8 7 256 5 63100 39400
8 7 182 5 63100 39000
8 7 310 6 61700 39700
8 7 230 5 61600 42100
8 7 157 6 62500 39200
8 7 286 6 63300 39200
8 7 188 6 60400 39300
8 7 146 5 62200 38900
8 7 244 5 61500 38500
8 7 278 5 60500 38400
8 7 202 5 61100 40600
8 7 252 6 62500 39800
8 7 174 4 61500 36800
8 7 283 6 61500 39600
8 7 228 5 63600 38800
8 7 232 6 61400 39200
8 7 223 5 60700 39000
8 7 268 6 61300 39300
8 7 170 5 62900 39000
8 7 223 6 62900 39600
8 7 258 6 62000 40000
8 7 184 6 63300 42000
8 7 185 4 61300 40900
8 7 261 4 59900 45000
8 7 208 5 69200 41700
8 7 252 4 60600 36800
8 7 267 5 62300 38700
8 7 271 7 61300 39200
8 7 294 4 60400 38800
8 7 199 6 61500 41200
8 7 243 4 60300 36400
8 7 265 4 61700 36400
8 7 205 4 62600 36400
8 7 207 5 62300 39100
8 7 224 4 59200 37600
8 7 200 5 61600 42200
8 7 208 6 66700 39800
8 7 186 6 62700 39100
8 7 205 5 61800 38800
8 7 194 5 65200 39600
8 7 205 5 62900 39000
8 7 174 5 62200 38400
8 7 232 5 62300 39000
8 7 302 5 60800 39000
8 7 302 6 59600 39300
8 7 253 6 62200 39200
8 7 255 5 61500 43900
8 7 273 5 62300 39300
8 7 168 5 63200 39500
8 7 220 5 60700 38200
8 7 152 4 62800 36700
8 7 326 6 62300 39400
8 7 160 6 63200 39400
8 7 294 5 62100 40400
8 7 205 6 62700 41000
8 7 166 5 61300 39500
8 7 212 5 60900 38500
8 7 219 6 67000 39800
8 7 243 6 61500 39700
8 7 155 4 60800 37200
8 7 262 5 62300 40500
8 7 235 5 61800 39000
8 7 264 6 60900 39400
8 7 266 6 61400 39500
8 7 264 4 62900 37500
8 7 214 5 60500 39600
8 7 227 5 63000 39200
8 7 260 5 60400 38400
8 7 196 4 63300 36500
8 7 180 6 61600 39400
8 7 243 4 59600 37400
8 7 163 5 60900 40400
8 7 197 5 60700 39300
8 7 169 5 62200 38800
8 7 284 6 60500 39400
8 7 226 5 63800 38600
8 7 208 5 61400 38400
9 8 304 5 68700 40000
9 8 406 5 67800 43400
9 8 418 5 68200 40800
9 8 443 5 68200 40700
9 8 293 6 68300 40900
9 8 209 6 71800 41400
9 8 217 5 69200 41100
9 8 270 6 69600 41200
9 8 276 6 69700 41300
9 8 362 6 68800 41000
9 8 416 6 70700 41000
9 8 305 6 69400 44600
9 8 400 5 69200 40700
9 8 302 6 69700 43500
9 8 207 8 71100 43200
9 8 353 6 69300 41000
9 8 243 7 71400 43500
9 8 405 6 68800 41200
9 8 357 5 71600 40800
9 8 402 6 70200 41100
9 8 322 5 70900 40400
9 8 383 5 74100 40900
9 8 418 7 70000 43000
9 8 368 6 68800 40800
9 8 346 5 68800 42100
9 8 320 5 69900 39500
9 8 399 7 70200 41500
9 8 211 6 70600 41200
9 8 280 6 71300 41000
9 8 273 6 71900 43200
9 8 312 5 70000 40800
9 8 300 7 73000 41900
9 8 254 6 71200 41300
9 8 294 6 71000 41600
9 8 362 6 71900 40800
9 8 291 5 68200 41200
9 8 314 6 69500 40900
9 8 439 6 70000 42900
9 8 412 5 69500 40300
9 8 292 6 68000 40900
9 8 244 6 69600 41000
9 8 341 6 72300 41400
9 8 261 6 70000 41200
9 8 292 6 68100 41200
9 8 304 7 71400 41300
9 8 197 6 70600 40900
9 8 306 5 67200 44100
9 8 333 6 70300 43100
9 8 332 5 68600 40000
9 8 243 6 69000 41400
9 8 338 5 69100 43100
9 8 276 6 71000 41100
9 8 397 6 69700 41000
9 8 350 7 69300 41400
9 8 259 6 69100 41800
9 8 392 5 67800 40800
9 8 291 5 67500 40100
9 8 301 5 68300 40200
9 8 217 4 67000 38800
9 8 285 6 68300 41100
9 8 385 5 69400 43600
9 8 337 6 67500 42900
9 8 273 6 69000 41700
9 8 330 5 68800 40000
9 8 227 7 70200 42900
9 8 240 6 68200 40700
9 8 411 6 69100 40700
9 8 250 5 72000 40300
9 8 261 7 70500 41700
9 8 238 5 70700 40000
9 8 260 5 69100 43600
9 8 383 5 69400 39800
9 8 299 6 68000 40600
9 8 320 5 69900 40200
9 8 351 4 70700 38700
9 8 284 4 66800 38100
9 8 393 6 68000 41800
9 8 355 6 71300 40900
9 8 382 5 67300 39700
9 8 415 6 69100 41200
9 8 266 6 68900 44300
9 8 268 6 68100 41000
9 8 293 5 69800 40800
9 8 263 6 69200 41400
9 8 284 5 71100 41000
9 8 297 7 69200 43600
9 8 303 5 70400 40300
9 8 404 6 71600 42700
9 8 306 7 70800 41100
9 8 371 5 68500 40400
9 8 316 5 67500 40300
9 8 363 6 68500 41300
9 8 269 6 71400 41100
9 8 252 6 68100 43000
9 8 395 6 70200 41200
9 8 337 8 70900 43500
9 8 321 7 70400 40900
9 8 347 5 69400 40800
9 8 288 7 70500 41100
9 8 255 7 68700 41700
10 9 372 5 81000 42400
10 9 295 6 77700 44300
10 9 345 6 75600 42200
10 9 434 6 79800 42400
10 9 488 6 74900 42500
10 9 439 5 77300 41200
10 9 525 6 80100 42700
10 9 507 6 77300 42700
10 9 363 6 77500 43200
10 9 294 5 79500 41700
10 9 488 5 77700 41700
10 9 506 6 77200 43500
10 9 398 6 80300 43100
10 9 527 7 76200 44900
10 9 384 6 77100 42600
10 9 512 5 77000 41400
10 9 367 7 78400 42900
10 9 498 5 76500 41800
10 9 515 6 81400 42900
10 9 417 6 76800 42500
10 9 459 7 77700 42500
10 9 408 6 79900 42300
10 9 599 6 75100 43300
10 9 446 7 77800 43500
10 9 573 6 78700 42500
10 9 444 8 77300 44800
10 9 604 7 76000 42600
10 9 558 5 74200 45300
10 9 395 7 76300 42700
10 9 500 6 77700 42600
10 9 553 8 78000 46300
10 9 373 5 74600 41600
10 9 592 5 78000 43000
10 9 501 5 76000 44200
10 9 424 5 75000 42400
10 9 472 8 76300 44500
10 9 358 6 92600 57900
10 9 518 7 84800 44700
10 9 392 6 76400 42900
10 9 432 7 79800 49700
10 9 571 7 83500 42500
10 9 321 6 75600 42200
10 9 505 6 80400 43100
10 9 337 5 77100 41800
10 9 475 6 76000 43300
10 9 429 7 81800 45000
10 9 309 5 78300 41700
10 9 458 6 76500 42900
10 9 199 6 81700 42200
10 9 394 7 78600 44300
10 9 489 5 75600 41500
10 9 480 7 103800 48000
10 9 582 5 79000 41900
10 9 574 6 76700 44600
10 9 391 6 85200 42800
10 9 392 6 77900 42100
10 9 414 6 76500 44600
10 9 470 5 78200 41300
10 9 460 5 77500 41200
10 9 467 6 75500 43100
10 9 453 5 78700 42300
10 9 397 5 78400 41500
10 9 414 6 75600 44700
10 9 394 6 81300 43000
10 9 499 5 76300 41700
10 9 551 7 77400 44600
10 9 336 8 83500 45300
10 9 567 5 77700 41700
10 9 360 7 77300 45400
10 9 343 7 79800 43100
10 9 319 6 77200 42400
10 9 446 7 78700 43200
10 9 578 7 83100 43000
10 9 390 7 76100 43300
10 9 453 7 76400 42600
10 9 305 6 79600 42100
10 9 402 6 76600 43300
10 9 341 6 75800 42600
10 9 402 5 77300 41900
10 9 267 5 75900 42000
10 9 495 5 75000 41300
10 9 618 5 79800 41400
10 9 409 5 76100 42200
10 9 454 5 75700 41100
10 9 518 5 80000 42600
10 9 395 6 76600 42800
10 9 477 6 76300 42200
10 9 434 6 77900 42400
10 9 586 7 75700 42500
10 9 481 6 76400 42300
10 9 406 5 80900 41800
10 9 442 5 75600 42900
10 9 453 6 77300 43800
