cantServidores cantEnlaces costoDelAGM maxPathSize tiempoConsultora1 tiempoConsultora2 
32 496 1357 13 430500 93000
32 496 936 17 405000 91800
32 496 1167 13 408100 85600
32 496 1084 14 399000 85700
32 496 1614 11 402300 82000
32 496 1066 14 405100 86700
32 496 1265 18 405900 91100
32 496 1248 16 403500 88600
32 496 1209 12 401800 85700
32 496 1204 13 406500 84800
32 496 1707 18 405200 92800
32 496 1350 14 401200 87100
32 496 1259 12 405000 83900
32 496 1400 13 404400 85200
32 496 1099 15 406000 91000
32 496 1245 12 405300 83200
32 496 1342 15 411000 89700
32 496 1126 17 406600 97600
32 496 857 13 419000 89600
32 496 1469 13 403300 93000
32 496 1432 12 413200 85100
32 496 898 13 410300 84600
32 496 885 11 413400 81900
32 496 1154 16 407900 87300
32 496 979 17 416700 92400
32 496 1191 13 403100 86500
32 496 1364 13 410800 86400
32 496 1161 13 408400 85700
32 496 900 16 407300 86800
32 496 1118 15 401900 89000
32 496 1021 15 411700 94200
32 496 1628 14 405100 90000
32 496 1094 14 416600 87900
32 496 942 15 405100 86800
32 496 1051 11 412300 84800
32 496 1219 12 407400 86200
32 496 1083 13 413900 86600
32 496 1215 17 405800 93100
33 528 1295 16 428500 91300
33 528 1376 16 424500 105500
33 528 1477 12 450200 84800
33 528 1290 18 426600 97700
33 528 1290 12 421400 82900
33 528 1229 20 423400 97900
33 528 1068 13 416900 84100
33 528 1170 14 418900 88400
33 528 1131 12 417100 83100
33 528 1524 18 421500 96300
33 528 1316 17 420500 90400
33 528 1191 16 418100 89700
33 528 921 12 419800 85300
33 528 1428 13 419600 86800
33 528 1217 15 454600 87400
33 528 1094 17 430500 90900
33 528 1355 14 426000 86700
33 528 1644 16 422000 89600
33 528 1538 14 423600 90100
33 528 1134 12 422200 89100
33 528 1100 13 421500 86300
33 528 904 13 421400 87100
33 528 1559 13 419900 88000
33 528 1256 12 422000 85700
33 528 1292 14 422800 88700
33 528 1450 13 418500 88100
33 528 1670 16 420400 87800
33 528 1174 12 421800 83900
33 528 1705 14 419300 88000
33 528 1211 15 421200 88500
33 528 1150 17 422100 91200
33 528 1036 12 420600 86600
33 528 1107 13 418600 83600
33 528 1462 16 425000 89200
33 528 1229 13 417400 87500
33 528 1497 13 418900 88000
33 528 1074 17 421600 91200
33 528 1785 11 415100 88600
33 528 1217 17 422500 92500
33 528 1109 16 450600 92100
33 528 947 11 420100 85300
33 528 932 13 422400 85300
33 528 1043 21 423000 101800
33 528 1412 17 420900 96200
33 528 1309 15 420000 91800
33 528 1249 15 419200 88600
33 528 1000 13 419300 88200
33 528 1160 13 423300 88100
33 528 1293 12 422800 85800
33 528 1118 12 421900 86500
33 528 1701 16 421800 90700
33 528 1018 17 424100 91200
33 528 1262 14 445100 89100
33 528 1153 16 423500 86600
33 528 821 13 419800 83700
33 528 1392 15 423200 89900
33 528 1332 12 422900 88100
33 528 1070 16 421400 87200
33 528 1484 14 424900 87600
33 528 1171 15 425900 84600
33 528 1076 14 423000 89700
33 528 1411 16 424100 90000
33 528 1348 16 427000 89200
33 528 1472 18 425500 96100
33 528 1278 17 431200 112100
33 528 874 14 426600 89000
33 528 1369 14 421700 88100
33 528 983 18 423500 95700
33 528 1176 14 425100 89000
33 528 1460 14 423400 87700
33 528 1251 15 424100 88800
33 528 1298 14 420700 88900
33 528 1559 18 424100 91500
33 528 929 14 424200 88700
33 528 1170 15 425200 88500
33 528 971 15 423000 87500
33 528 1314 15 419900 90900
33 528 910 10 450900 82800
33 528 1167 19 426000 91000
33 528 1544 12 423200 85100
33 528 1307 13 427000 88100
33 528 974 17 422700 96000
33 528 897 16 421200 91400
33 528 1076 17 425800 89200
33 528 991 14 424100 89200
33 528 1426 12 421300 88100
33 528 1347 11 425800 86500
33 528 1270 15 421100 94100
33 528 1165 14 419400 85800
33 528 1444 13 426400 103700
33 528 1469 12 424300 83100
33 528 1050 14 425900 88000
33 528 1459 13 422900 88300
33 528 1310 13 423700 89200
33 528 1250 12 423100 84600
33 528 1063 13 426300 87500
33 528 1864 13 419700 87500
33 528 1428 10 422000 86100
33 528 1251 14 423500 87800
33 528 1255 16 422200 91000
34 561 1312 14 439300 88900
34 561 1168 13 445400 88800
34 561 1027 11 470500 84400
34 561 1144 12 440100 88800
34 561 1161 13 445500 90600
34 561 950 15 441900 95500
34 561 1043 11 443200 86900
34 561 1561 16 442600 91700
34 561 1644 13 440200 88200
34 561 1184 17 441700 93800
34 561 1078 18 439800 96700
34 561 1257 13 443500 88400
34 561 1140 14 437200 85700
34 561 1264 14 438500 89400
34 561 1218 12 474700 88800
34 561 1722 13 439900 85800
34 561 1293 15 439300 90600
34 561 1251 11 444000 89100
34 561 1246 17 440800 97600
34 561 1470 13 443500 88800
34 561 1051 15 442700 90000
34 561 1316 16 447800 90300
34 561 1125 12 439200 88200
34 561 1099 12 434400 89500
34 561 1056 13 440500 89800
34 561 1230 15 439200 91300
34 561 1272 14 469800 89400
34 561 1706 13 443900 90300
34 561 1662 12 441600 91600
34 561 1593 15 442800 92900
34 561 1391 15 440000 93200
34 561 1292 12 443900 87800
34 561 1323 15 438700 85900
34 561 1193 17 443100 91100
34 561 1609 16 445700 91100
34 561 1125 14 442000 87400
34 561 1753 16 443100 91600
34 561 1398 14 441200 92000
34 561 1245 15 476600 91200
34 561 1410 10 440300 86600
34 561 1551 14 447100 93100
34 561 1611 12 440200 92600
34 561 1185 18 442300 96800
34 561 1304 17 452200 93200
34 561 1067 11 442800 86400
34 561 1716 19 465100 96100
34 561 1781 12 441000 87900
34 561 1326 11 446400 88600
34 561 1544 18 446800 94900
34 561 1775 15 442500 91500
34 561 1317 15 460800 92300
34 561 1740 13 440600 92500
34 561 1602 22 441000 101500
34 561 1595 11 442200 87000
34 561 912 15 444800 89700
34 561 1262 12 441300 88200
34 561 1301 16 440700 89600
34 561 1306 12 442600 87700
34 561 1277 15 443100 90800
34 561 1211 20 444200 93200
34 561 1094 14 440900 89800
34 561 1377 15 442300 90700
34 561 1401 13 443900 87800
34 561 1119 15 445100 90800
34 561 1106 16 445100 90500
34 561 1776 16 440800 91000
34 561 1499 15 437700 91500
34 561 1407 11 445200 88400
34 561 1401 13 438900 86400
34 561 1296 11 438500 87400
34 561 1427 14 442800 90100
34 561 1198 11 440600 87500
34 561 1490 14 440000 90900
34 561 1084 14 444300 90900
34 561 1337 13 447200 94000
34 561 1344 19 440900 94300
34 561 1725 15 445800 89800
34 561 1257 12 443200 87600
34 561 1406 14 441800 90700
34 561 1390 14 440900 89900
34 561 1487 13 440700 87700
34 561 1305 17 444200 93600
34 561 1281 15 471900 89900
34 561 1158 16 444100 93000
34 561 1307 13 441200 91800
34 561 1245 13 440000 89800
34 561 1446 12 444000 88400
34 561 1035 20 442200 94100
34 561 1628 18 442200 94100
34 561 1112 11 438000 86200
34 561 1335 14 441100 91600
34 561 1438 15 443400 92900
34 561 1394 13 439100 86200
34 561 1253 15 441800 90600
34 561 1515 12 437200 86500
34 561 1100 11 438700 85500
34 561 1748 16 442500 90400
34 561 1469 14 435700 89300
34 561 1439 12 441400 88900
34 561 1335 10 443200 85200
35 595 2223 15 464500 90700
35 595 1150 13 462800 86500
35 595 1297 15 460000 93100
35 595 1229 13 464600 92300
35 595 1351 14 460000 91600
35 595 1703 13 465100 86100
35 595 1460 15 465100 90300
35 595 1402 14 468400 90600
35 595 1526 14 463300 90400
35 595 1354 12 492800 91900
35 595 1341 12 467600 89300
35 595 1251 15 461500 91500
35 595 1050 14 463600 91000
35 595 1372 13 463400 89800
35 595 1002 15 465200 94900
35 595 1384 13 469300 90400
35 595 1399 13 463700 91100
35 595 1454 14 462300 90700
35 595 1498 15 461300 90600
35 595 860 15 463200 91000
35 595 1509 16 464300 94400
35 595 1508 13 463900 92000
35 595 1888 16 467100 90800
35 595 1936 14 461200 93400
35 595 1867 15 466200 94900
35 595 1770 12 467900 89700
35 595 1542 13 468800 88500
35 595 1675 13 461000 87000
35 595 1999 14 465000 90100
35 595 959 14 463500 93100
35 595 1274 13 458000 94200
35 595 1504 13 462800 89900
35 595 1412 20 496600 96700
35 595 1516 12 462300 89100
35 595 702 14 462600 90100
35 595 1418 16 459500 92600
35 595 1347 14 466900 93900
35 595 1239 14 460700 92600
35 595 1265 19 461000 95200
35 595 1055 17 459100 96000
35 595 1398 16 463100 90600
35 595 1889 14 458900 96200
35 595 1438 17 461300 96500
35 595 1941 13 457000 88900
35 595 1542 12 466400 86200
35 595 1785 13 460100 91600
35 595 1704 16 459200 93700
35 595 1430 18 463000 96800
35 595 2270 11 458300 89600
35 595 1867 15 462200 92400
35 595 1931 14 463800 91900
35 595 1574 13 460300 86500
35 595 1444 15 459400 97600
35 595 1587 19 464300 96300
35 595 1358 13 460700 90800
35 595 1209 11 492200 86800
35 595 1241 16 463100 92800
35 595 1137 12 462700 90800
35 595 1386 13 466000 91100
35 595 1291 13 461000 89600
35 595 1455 14 465000 90000
35 595 1925 15 462600 90800
35 595 1613 14 464200 93800
35 595 1991 15 462600 96000
35 595 1501 13 462700 91400
35 595 1129 14 465900 91500
35 595 1468 17 463600 127600
35 595 1533 12 456000 95700
35 595 1278 14 462900 94200
35 595 1156 15 465100 90600
35 595 1526 13 464000 91900
35 595 1405 15 462600 91500
35 595 1406 18 465100 93800
35 595 1495 16 466000 95400
35 595 1821 12 467100 89600
35 595 1522 16 459800 93200
35 595 1651 15 460900 94300
35 595 1985 13 464200 90600
35 595 1371 13 488500 95800
35 595 1453 11 465900 85500
35 595 1415 16 462800 92200
35 595 1237 12 466000 91000
35 595 1663 14 461100 90200
35 595 1604 17 466300 97400
35 595 1848 17 466300 97400
35 595 1649 11 463400 88500
35 595 1492 12 464600 89100
35 595 1728 19 464100 94800
35 595 1564 16 463900 91400
35 595 1323 13 490400 97100
35 595 1460 13 465400 89900
35 595 1399 21 462500 95700
35 595 1644 16 464200 92400
35 595 1315 17 462400 93200
35 595 1791 12 456500 91800
35 595 1691 11 466900 87800
35 595 1201 17 463800 96800
35 595 884 13 462900 104800
35 595 1777 21 464900 97100
35 595 878 16 467100 94100
36 630 1265 14 485000 91400
36 630 1612 16 486000 94300
36 630 1620 16 482000 97200
36 630 1020 15 483800 92500
36 630 1388 15 481800 93900
36 630 1064 17 478600 94800
36 630 1406 12 481800 90400
36 630 1450 12 480600 88400
36 630 1304 12 483700 90000
36 630 1134 13 479100 89000
36 630 1362 16 481200 92800
36 630 1718 12 477000 91000
36 630 1350 12 482800 87900
36 630 1556 16 484300 97800
36 630 1064 15 484300 92800
36 630 1349 13 479400 88200
36 630 1248 14 479100 96400
36 630 1363 16 483200 93300
36 630 1632 16 475600 96000
36 630 1171 13 479700 90700
36 630 1161 15 482800 93200
36 630 1515 16 482200 95600
36 630 1459 15 479000 99800
36 630 1430 18 480300 96500
36 630 1451 15 482100 93500
36 630 1131 14 479900 92500
36 630 1675 13 478400 92000
36 630 1526 16 478600 95100
36 630 1898 13 485500 87600
36 630 1634 12 480500 87000
36 630 1431 13 479600 91800
36 630 1478 15 479500 93100
36 630 1494 14 482600 93000
36 630 1713 14 479600 102800
36 630 988 14 482700 91500
36 630 1436 17 487800 96600
36 630 1121 18 487600 97100
36 630 2257 13 486700 92800
36 630 1531 17 481500 100500
36 630 1525 12 484500 89300
36 630 1389 11 478400 91700
36 630 1523 15 485000 97200
36 630 1287 15 487000 93000
36 630 1554 13 480700 90900
36 630 1966 14 492500 112000
36 630 1734 13 485400 91500
36 630 1722 13 484600 93600
36 630 1428 16 480900 96100
36 630 1551 16 477600 97100
36 630 1046 15 482600 94300
36 630 1573 16 484500 94500
36 630 1514 12 479900 88800
36 630 1547 17 480000 98700
36 630 1474 17 480200 96400
36 630 1348 17 484300 100200
36 630 1304 15 512100 95900
36 630 1614 14 483800 92700
36 630 1502 13 592200 91400
36 630 1516 13 484000 93500
36 630 1361 18 483800 95700
36 630 1660 15 482600 97500
36 630 1155 11 476900 91200
36 630 1515 13 485700 91800
36 630 902 18 484700 101900
36 630 1194 16 483800 93500
36 630 1923 11 477400 91200
36 630 1601 18 485100 97500
36 630 1407 14 483000 92700
36 630 1304 12 479100 91000
36 630 1617 15 484000 94800
36 630 1199 11 484500 89200
36 630 1300 14 485500 88800
36 630 1281 12 479400 92200
36 630 1669 18 486300 99600
36 630 1271 18 487500 97000
36 630 1438 12 480900 92900
36 630 2258 12 481800 87800
36 630 1601 21 486600 101300
36 630 1994 17 479200 95600
36 630 1206 15 482900 93200
36 630 1543 13 485300 96700
36 630 1769 15 482600 92500
36 630 1868 12 486300 90100
36 630 1119 15 483000 91800
36 630 1228 15 498000 93700
36 630 1011 16 484800 92400
36 630 2276 14 503500 104000
36 630 1533 15 487100 95200
36 630 2169 11 484300 90500
36 630 1958 13 480400 92800
36 630 1930 14 484200 93900
36 630 1295 22 487000 102200
36 630 1643 16 480100 93500
36 630 1735 17 480500 97900
36 630 1541 12 481400 91300
36 630 1442 15 484100 92700
36 630 1243 18 486000 99200
36 630 1487 16 511800 98100
36 630 1318 15 477400 94200
36 630 1765 12 480100 90800
37 666 1818 19 507100 101100
37 666 1757 16 500600 97000
37 666 1685 17 501300 98000
37 666 1378 11 502500 88100
37 666 1867 15 505300 93100
37 666 1374 12 503400 94100
37 666 1560 18 507400 100700
37 666 1391 14 505100 93700
37 666 1614 15 506100 93400
37 666 1434 16 502600 92700
37 666 2157 16 506200 95700
37 666 1989 17 503900 96800
37 666 1671 12 498300 92200
37 666 1423 14 500600 94000
37 666 1375 17 503400 97600
37 666 1796 12 501900 93900
37 666 1511 14 505300 95900
37 666 1643 14 502600 93800
37 666 1979 16 534700 96900
37 666 2108 16 506300 95300
37 666 1463 18 511500 99800
37 666 1244 16 510500 94800
37 666 1301 21 504600 104700
37 666 1259 13 500800 94500
37 666 1817 12 501000 88700
37 666 1911 14 503300 94800
37 666 2168 18 507900 99900
37 666 1846 15 502000 93100
37 666 1594 13 504700 93600
37 666 1326 20 505400 103900
37 666 1391 15 504600 95200
37 666 1292 14 503600 94200
37 666 1214 18 503800 101300
37 666 1912 20 507300 98600
37 666 1488 13 506400 93600
37 666 1555 17 508900 98300
37 666 1603 15 508300 94200
37 666 1982 18 503100 99500
37 666 1708 13 500700 93200
37 666 1437 15 534800 93300
37 666 1417 16 573100 98100
37 666 1748 14 504500 94900
37 666 1561 13 497500 96400
37 666 1599 18 502800 98800
37 666 1720 17 503400 98200
37 666 1790 11 500600 92800
37 666 1711 14 499800 96000
37 666 1277 14 502000 93900
37 666 1361 20 504100 102200
37 666 1258 16 500200 127200
37 666 1967 16 499500 96000
37 666 1920 14 502500 92300
37 666 1823 18 502500 101800
37 666 1196 15 502700 95400
37 666 1528 16 501600 96000
37 666 1425 13 502600 93700
37 666 1779 21 506200 104500
37 666 1506 14 499600 94700
37 666 1161 16 507700 94500
37 666 1405 22 503400 103400
37 666 2047 17 536100 99400
37 666 1604 15 505800 93000
37 666 1832 20 504300 98500
37 666 1785 19 505900 98000
37 666 1515 16 500600 94400
37 666 1202 16 506000 97600
37 666 1610 14 501200 93600
37 666 1090 13 501500 92300
37 666 1701 14 504400 94300
37 666 1785 11 500800 91800
37 666 1661 15 536000 95000
37 666 1634 14 507100 95900
37 666 1512 16 496700 97200
37 666 2018 19 502400 102400
37 666 1728 16 498900 94900
37 666 1640 12 498000 95300
37 666 1635 17 500800 96600
37 666 1374 14 498000 94200
37 666 1919 20 500500 104800
37 666 1780 19 501300 99000
37 666 1347 13 502800 92500
37 666 1734 19 510900 99600
37 666 1925 18 504100 96500
37 666 1327 17 503700 98800
37 666 1520 14 503300 92400
37 666 1371 14 504800 92200
37 666 1808 12 503900 90400
37 666 1636 14 500400 93400
37 666 1360 18 504800 98900
37 666 1251 14 509500 93600
37 666 1212 18 508100 98500
37 666 1850 14 535600 94400
37 666 1562 14 502100 90700
37 666 1760 14 502300 94500
37 666 1632 14 502800 93700
37 666 1964 14 506900 94700
37 666 1643 15 502000 95500
37 666 1572 14 500000 94800
37 666 1598 14 504200 93700
37 666 1199 13 504700 93200
38 703 1673 18 526800 100100
38 703 1392 14 524900 94700
38 703 1407 13 527800 94400
38 703 1738 20 528900 104200
38 703 2276 17 528300 98100
38 703 1537 18 526400 100600
38 703 1614 15 524700 96800
38 703 1434 19 525200 99200
38 703 1421 12 519900 93200
38 703 1753 11 522400 93000
38 703 1884 17 527700 99700
38 703 1727 17 529500 98400
38 703 1867 15 528400 96100
38 703 2053 16 530200 96800
38 703 2050 17 521500 102500
38 703 1914 18 526600 99800
38 703 1814 18 527900 99700
38 703 1653 14 527600 96200
38 703 1495 15 522500 97200
38 703 1548 11 521100 91500
38 703 1674 13 521800 97100
38 703 1682 16 522300 96800
38 703 1570 14 527100 99200
38 703 1628 18 526100 97900
38 703 1675 13 526100 95600
38 703 1243 11 523100 94600
38 703 1851 13 522100 98100
38 703 1875 14 519200 98100
38 703 1502 16 523900 99700
38 703 2003 14 526100 94500
38 703 1946 14 525200 98200
38 703 1786 13 527800 96100
38 703 1847 16 522500 106100
38 703 1301 16 529300 95500
38 703 1730 18 524100 103600
38 703 2025 15 524900 95200
38 703 1216 16 525400 100100
38 703 1723 12 522700 94200
38 703 1964 13 520200 98300
38 703 1783 16 522300 96400
38 703 1572 16 521700 97300
38 703 1420 15 521700 97600
38 703 1775 16 527100 99000
38 703 1860 12 525600 94600
38 703 1761 16 523900 100700
38 703 2019 15 519700 97000
38 703 1465 16 523600 96500
38 703 1661 16 521400 97100
38 703 2291 17 523700 101600
38 703 2461 11 526000 88600
38 703 1852 13 520600 99400
38 703 1906 15 523700 96300
38 703 1849 18 527600 102900
38 703 1360 18 526000 101900
38 703 1499 14 526100 96100
38 703 1263 21 529200 105800
38 703 1526 19 523500 108100
38 703 1823 16 523400 95100
38 703 1455 16 523400 98400
38 703 2054 17 524600 101300
38 703 1693 12 522000 97000
38 703 1773 14 522100 101700
38 703 1471 16 524200 102600
38 703 1573 13 520300 94900
38 703 1738 14 521600 96700
38 703 1019 20 524900 98900
38 703 2071 15 522000 95300
38 703 1717 13 521800 96800
38 703 1225 16 521300 100400
38 703 2226 14 517900 95000
38 703 1695 13 520500 97500
38 703 1502 17 522200 98900
38 703 1932 10 520700 90100
38 703 1184 15 520600 96000
38 703 1168 15 520900 97300
38 703 1602 12 521000 93700
38 703 1513 14 520300 95600
38 703 1286 17 528800 98600
38 703 1330 13 520300 95100
38 703 1982 17 528300 97700
38 703 1492 17 526000 99900
38 703 1889 15 525100 96200
38 703 1296 14 524200 94000
38 703 1333 12 526900 92100
38 703 1706 16 526100 97400
38 703 1474 15 528600 95400
38 703 1423 17 525400 101300
38 703 1668 14 526700 93800
38 703 2004 13 525500 95000
38 703 2154 17 526500 100900
38 703 2203 14 527300 96000
38 703 1384 11 524300 89900
38 703 1579 15 521800 101000
38 703 1398 23 525400 107900
38 703 1482 17 521700 98100
38 703 1794 16 527500 98400
38 703 1496 21 528800 105600
38 703 1652 17 528400 103800
38 703 1573 13 520100 98500
38 703 2030 16 526900 96800
39 741 1653 15 547800 100300
39 741 1138 17 546200 137300
39 741 1919 15 548800 97800
39 741 1397 16 546900 100600
39 741 1677 14 543900 96300
39 741 1779 14 542300 100400
39 741 1601 16 546900 96100
39 741 1578 18 547900 105300
39 741 1564 18 547600 101900
39 741 1737 16 549100 98800
39 741 2237 18 547100 101600
39 741 1619 11 575100 94000
39 741 2541 20 551300 107500
39 741 1497 12 545900 100600
39 741 1809 14 542700 96800
39 741 1713 17 546600 100900
39 741 1548 16 546400 96300
39 741 1721 16 547300 100500
39 741 1747 18 548800 103400
39 741 1741 16 550700 97700
39 741 1687 19 550500 107100
39 741 1918 19 547900 112200
39 741 1741 14 543700 95200
39 741 1434 14 547000 96200
39 741 1592 17 548600 101200
39 741 1535 14 550500 96900
39 741 1166 13 547200 96900
39 741 1807 17 544000 105500
39 741 1673 15 545500 100000
39 741 1590 15 546600 96500
39 741 2155 19 582000 106900
39 741 2361 15 547600 98600
39 741 1853 17 548100 100400
39 741 1732 16 546900 100200
39 741 2167 13 541100 96800
39 741 2203 16 549800 97300
39 741 1388 15 546300 98500
39 741 1302 16 547800 97200
39 741 1430 13 548500 94600
39 741 1754 16 545200 100700
39 741 1839 12 541200 92500
39 741 1738 17 563600 100500
39 741 2145 13 544700 97500
39 741 1748 16 547800 97200
39 741 2050 15 544500 102500
39 741 1785 16 547900 98700
39 741 1452 13 548600 96100
39 741 2262 16 543700 97500
39 741 2004 15 543900 98100
39 741 1600 21 582900 106800
39 741 1252 11 545100 93300
39 741 1851 18 548700 100000
39 741 2184 19 543000 105600
39 741 1447 18 543200 101900
39 741 2164 19 544400 103400
39 741 2301 18 546000 106000
39 741 1951 14 547100 96900
39 741 1610 16 549200 99800
39 741 1749 11 544400 92000
39 741 1546 13 545200 95200
39 741 2118 15 540900 101300
39 741 1804 16 545800 97700
39 741 1819 15 545300 94800
39 741 1370 17 542600 102400
39 741 1906 14 548100 96800
39 741 1894 14 546700 98100
39 741 1288 15 545000 96500
39 741 1442 17 540600 104800
39 741 1331 21 543700 134000
39 741 1855 14 546700 97500
39 741 1978 14 539700 97300
39 741 1812 14 541400 99000
39 741 2041 12 551100 92300
39 741 2219 19 549800 102000
39 741 1456 12 547100 94900
39 741 1438 16 544200 102300
39 741 1799 12 542700 91700
39 741 2164 15 544200 98100
39 741 1417 16 572700 96900
39 741 2251 14 542900 93200
39 741 2485 16 546000 100600
39 741 1936 15 544800 95000
39 741 2345 15 541500 96700
39 741 1738 15 541000 98400
39 741 1828 11 542200 95200
39 741 2128 16 542700 102000
39 741 1774 18 542200 102900
39 741 1408 18 547400 99800
39 741 1936 21 547300 103800
39 741 1302 16 547900 97600
39 741 1290 12 540900 97400
39 741 1960 18 543300 105800
39 741 1464 19 546600 101800
39 741 1545 15 544400 100800
39 741 1238 14 544400 96500
39 741 1269 20 549700 109000
39 741 1452 17 546900 100300
39 741 1837 19 581100 102700
39 741 1877 17 543800 108300
39 741 1506 16 543000 98100
40 780 2063 14 570500 99900
40 780 2271 14 565100 102000
40 780 1605 16 569300 101400
40 780 1453 17 568900 101600
40 780 1909 15 568600 101600
40 780 1903 15 567400 99300
40 780 2198 16 568900 133600
40 780 1568 15 568700 98300
40 780 1690 19 570000 104400
40 780 1652 16 561700 104500
40 780 1734 14 562800 98200
40 780 1628 15 565100 98400
40 780 2094 18 561500 104500
40 780 2363 17 561600 102800
40 780 1760 16 566200 98900
40 780 1903 13 565200 98600
40 780 1451 14 573000 102800
40 780 1775 16 571400 99700
40 780 1689 13 570800 98900
40 780 1635 16 561600 101500
40 780 1595 19 562200 112900
40 780 2203 15 563400 99700
40 780 1706 16 566900 99500
40 780 2135 16 564900 100900
40 780 1837 17 565800 101800
40 780 1948 18 575900 103300
40 780 2167 13 566400 99600
40 780 2394 16 569700 102300
40 780 2301 17 571100 104100
40 780 1477 14 569000 99800
40 780 1684 12 563300 98900
40 780 2618 17 559800 102800
40 780 1781 15 567000 101100
40 780 1763 17 567800 103800
40 780 1549 15 596900 103200
40 780 2133 18 563400 104500
40 780 2388 15 572300 100300
40 780 1946 16 564300 100600
40 780 1882 17 564800 103800
40 780 1882 18 565500 101800
40 780 1662 17 566600 105300
40 780 2649 14 564800 102700
40 780 1772 17 561300 100200
40 780 1993 14 597400 98600
40 780 1489 17 565200 102100
40 780 1596 15 558100 101600
40 780 1880 18 562700 102900
40 780 2356 14 565300 98800
40 780 2094 19 569100 107700
40 780 1707 14 569800 99700
40 780 1430 14 571300 99100
40 780 1117 18 563300 108700
40 780 1291 16 587400 109900
40 780 1482 19 565800 103100
40 780 1542 11 564800 95900
40 780 2201 12 566000 97700
40 780 1596 15 563400 98800
40 780 1700 15 567800 98500
40 780 1776 21 570700 105600
40 780 1881 17 568800 106700
40 780 1856 18 569800 105100
40 780 1437 15 571600 101700
40 780 2148 17 572200 103800
40 780 1737 16 564600 104800
40 780 1995 15 562100 101100
40 780 1579 16 564200 101000
40 780 1528 18 568200 105900
40 780 2017 15 569200 98600
40 780 2508 15 567600 102000
40 780 1925 18 568200 105100
40 780 1407 16 569400 100700
40 780 2527 17 570600 102500
40 780 2116 16 569000 100700
40 780 1409 12 566900 94300
40 780 1407 16 563500 100700
40 780 2229 19 567200 107100
40 780 2309 16 562500 100300
40 780 1761 19 564600 111900
40 780 1518 16 563200 101300
40 780 2310 21 572600 109400
40 780 1544 17 602100 101400
40 780 1651 15 565800 103500
40 780 1721 20 568800 110000
40 780 1857 21 569500 108100
40 780 2582 15 563100 103000
40 780 1881 25 572300 110400
40 780 2012 16 569400 102200
40 780 1854 15 568100 101300
40 780 1579 18 567500 104700
40 780 1755 17 596400 102500
40 780 1632 12 564500 99000
40 780 2008 17 571200 102700
40 780 1553 19 567500 110200
40 780 2477 16 569800 99200
40 780 1524 18 569800 102400
40 780 1863 16 565300 102800
40 780 1527 21 570300 108900
40 780 903 16 565800 103400
40 780 2236 17 601600 102700
40 780 1908 12 562800 99300
41 820 1801 16 593800 103200
41 820 1558 17 593400 105700
41 820 1985 12 596800 99400
41 820 2314 18 598200 105600
41 820 2738 15 599100 99300
41 820 1934 13 594400 101300
41 820 1717 18 596900 110900
41 820 3132 15 626100 100400
41 820 1666 18 600100 104900
41 820 1973 19 602900 106200
41 820 2045 15 709900 102000
41 820 1718 16 617100 104000
41 820 1985 19 602000 105300
41 820 2255 16 599300 104100
41 820 2827 14 599200 102000
41 820 1644 15 593000 104700
41 820 2403 14 594300 106900
41 820 1347 20 593500 105400
41 820 2339 18 593200 109100
41 820 1933 14 589900 101700
41 820 2666 14 595000 101200
41 820 2250 13 591800 99200
41 820 2504 13 590500 103500
41 820 2147 18 593700 105000
41 820 1980 20 590600 141700
41 820 1691 12 594000 98200
41 820 2014 17 673200 103800
41 820 2706 21 1115900 112400
41 820 2166 17 599200 106700
41 820 2046 14 599400 101000
41 820 1565 14 596800 102500
41 820 1962 12 596300 96600
41 820 1932 16 595900 102100
41 820 2123 15 591000 106300
41 820 2004 13 589000 102900
41 820 2468 16 595000 102900
41 820 2445 19 595600 140200
41 820 1718 15 593700 104800
41 820 1974 16 594900 102700
41 820 2693 16 595800 100800
41 820 2232 21 589600 115800
41 820 2096 17 592500 106900
41 820 1639 18 593500 105300
41 820 1571 16 593800 103700
41 820 2530 22 598100 108000
41 820 2099 13 621800 100900
41 820 2437 18 599400 106300
41 820 1868 15 597500 101800
41 820 2303 14 591700 103900
41 820 1739 20 595100 106300
41 820 1468 19 595200 109000
41 820 1558 16 595700 102200
41 820 2227 20 595000 104700
41 820 2200 15 594400 101200
41 820 2309 16 625400 98900
41 820 2319 15 592900 104900
41 820 1368 20 593700 106700
41 820 1719 15 592000 103200
41 820 2084 22 595200 111200
41 820 1575 12 592300 100300
41 820 1793 18 593400 105800
41 820 2281 16 599100 103400
41 820 2093 17 592500 107500
41 820 2592 17 591500 107700
41 820 1322 16 593400 103400
41 820 1693 14 597400 102200
41 820 1979 20 596500 105500
41 820 2010 17 596100 104600
41 820 1969 16 594600 104000
41 820 1765 19 597600 111900
41 820 2100 13 594700 99300
41 820 1553 14 592500 134000
41 820 2121 17 603000 104600
41 820 1899 14 601500 99700
41 820 2408 14 599000 102800
41 820 1998 17 597700 105500
41 820 2151 17 594200 107000
41 820 2138 18 594400 107700
41 820 1969 16 594800 102900
41 820 1649 16 592000 102200
41 820 1999 18 626000 105500
41 820 1858 17 597200 103900
41 820 1729 22 599900 110800
41 820 1873 15 592700 106900
41 820 1612 14 591900 100800
41 820 1986 14 592500 103100
41 820 1631 18 591200 104900
41 820 1788 13 596900 100700
41 820 1918 14 593600 102200
41 820 1740 13 629300 101000
41 820 1977 18 592800 107800
41 820 2242 13 596700 100000
41 820 2385 15 593300 102100
41 820 2137 16 594700 104600
