cantServidores cantEnlaces costoDelAGM maxPathSize tiempoConsultora1 tiempoConsultora2 
3 2 8 3 25500 27000
3 3 9 3 25700 28600
3 2 11 3 38100 27100
3 3 1 3 30400 27100
3 2 12 3 25600 26900
3 3 1 3 25800 28700
3 3 2 3 25700 26900
3 2 13 3 25600 26900
4 4 4 4 35500 31400
4 4 22 4 32700 31300
4 4 17 4 32700 30600
4 5 19 4 32800 31300
4 4 21 4 32700 31100
4 4 20 4 34800 30600
4 4 4 4 32600 31100
4 6 13 4 32900 31700
4 6 9 4 32900 30800
4 4 24 3 32600 28400
4 5 27 3 40400 30400
4 3 13 4 40000 30400
4 3 35 3 32400 28300
4 6 5 3 32900 30300
4 4 21 4 32400 30600
4 6 17 4 32900 31000
4 3 30 3 32700 28600
4 6 13 4 35000 30700
4 5 9 4 32900 31000
4 6 11 4 33000 31400
4 4 24 4 32500 30800
4 6 16 3 32900 30500
4 5 18 4 32800 34900
4 3 21 4 32200 30300
4 6 31 4 33000 31200
4 4 29 3 42600 28500
4 5 19 4 36900 30700
4 5 16 4 32800 34200
4 3 22 3 32300 28300
4 3 29 3 32300 28300
4 3 26 4 32200 30500
4 5 13 3 32800 30500
4 6 10 3 32900 30500
4 6 6 4 35200 34200
4 3 28 3 32300 28400
4 5 7 3 32700 28500
4 4 35 3 32400 30500
4 3 21 3 32300 28600
4 5 17 3 32700 28500
4 4 17 4 37400 31400
4 6 1 3 39400 31600
4 5 10 3 36700 28500
4 5 8 4 32700 30700
4 5 9 3 32700 30300
4 6 11 4 32900 33900
4 5 26 4 32800 30500
4 6 18 4 32900 31200
4 4 18 4 32500 30500
4 4 14 4 32400 30300
4 6 13 4 32800 31200
4 4 12 4 34700 30500
4 6 13 4 32800 31400
4 3 18 4 32300 30900
4 6 16 4 32900 30500
4 4 17 4 32400 30800
4 5 6 3 42900 36200
4 3 20 4 37100 30500
4 4 25 4 32400 30800
4 3 26 4 32300 30400
4 4 22 4 32300 31000
4 5 18 4 32800 33000
4 3 36 3 35000 28400
4 5 12 4 32700 30600
4 3 19 4 32200 30500
4 3 13 3 32300 28500
4 5 14 3 32700 28300
4 3 30 3 32200 28300
4 3 16 4 34000 31100
4 4 11 4 32300 30900
4 3 36 3 32400 28500
4 6 10 3 32900 40700
4 5 18 4 36900 30800
4 3 12 4 39300 30600
4 4 10 4 32500 31200
4 5 10 3 32800 30500
4 5 2 4 32700 30600
4 4 7 4 32500 30300
4 6 16 4 32900 30600
4 3 17 4 34600 30500
4 5 8 4 32800 30900
4 3 26 3 32300 28400
4 4 19 4 32400 31600
4 5 7 4 32600 31200
4 4 16 4 34100 35300
4 6 10 3 33000 30500
4 4 20 4 42700 30500
4 3 16 3 37000 28400
4 5 13 4 32800 30500
4 5 6 4 32700 33100
4 6 15 3 33200 30400
4 6 11 4 33000 31500
4 3 38 3 32300 28700
4 4 9 4 32600 30600
4 4 25 4 32500 30700
4 4 12 4 32400 32300
4 3 22 3 32200 28300
4 6 12 4 32700 30200
4 5 13 3 32600 30100
4 3 39 3 32200 28100
4 4 28 4 32400 31100
5 6 32 4 53400 33300
5 6 20 4 44400 32000
