fabricas clientes rutas costo cantaristas tiempo 
52 57 57 317528 57 392 
52 57 57 359697 57 406 
52 57 57 320353 57 401 
52 57 57 314403 57 400 
52 57 57 358931 57 400 
52 57 57 346838 57 400 
53 56 56 328117 56 385 
53 56 56 346453 56 393 
53 56 56 358504 56 385 
53 56 56 340274 56 394 
53 56 56 326670 56 383 
53 56 56 350654 56 397 
53 56 56 377542 56 403 
53 56 56 305058 56 395 
53 56 56 294836 56 390 
53 56 56 331346 56 384 
1 109 109 618894 109 572 
1 109 109 596053 109 558 
1 109 109 606186 109 559 
1 109 109 657202 109 552 
1 109 109 710759 109 572 
1 109 109 728971 109 586 
1 109 109 633084 109 560 
1 109 109 650112 109 544 
1 109 109 659566 109 583 
1 109 109 607808 109 558 
2 108 108 612075 108 587 
2 108 108 707018 108 549 
2 108 108 679543 108 560 
2 108 108 657191 108 575 
2 108 108 629223 108 553 
2 108 108 608771 108 599 
2 108 108 578283 108 558 
2 108 108 654341 108 560 
2 108 108 638647 108 548 
2 108 108 604506 108 567 
3 107 107 625570 107 570 
3 107 107 628248 107 541 
3 107 107 656162 107 573 
3 107 107 665000 107 587 
3 107 107 616390 107 564 
3 107 107 657829 107 566 
3 107 107 681565 107 589 
3 107 107 663599 107 570 
3 107 107 637675 107 572 
3 107 107 617923 107 566 
4 106 106 581705 106 537 
4 106 106 674893 106 568 
4 106 106 675867 106 562 
4 106 106 703896 106 553 
4 106 106 635856 106 569 
4 106 106 645286 106 561 
4 106 106 622028 106 579 
4 106 106 640329 106 557 
4 106 106 702287 106 566 
4 106 106 624529 106 561 
5 105 105 674566 105 582 
5 105 105 677575 105 563 
5 105 105 631944 105 561 
5 105 105 671647 105 580 
5 105 105 706009 105 534 
5 105 105 664525 105 563 
5 105 105 649458 105 615 
5 105 105 589081 105 726 
5 105 105 653979 105 736 
5 105 105 637024 105 615 
6 104 104 667239 104 568 
6 104 104 593559 104 565 
6 104 104 593212 104 554 
6 104 104 680306 104 553 
6 104 104 615014 104 557 
6 104 104 655460 104 556 
6 104 104 619500 104 567 
6 104 104 641344 104 555 
6 104 104 568764 104 572 
6 104 104 579329 104 543 
7 103 103 643354 103 549 
7 103 103 563096 103 561 
7 103 103 588568 103 549 
7 103 103 636898 103 541 
7 103 103 633188 103 562 
7 103 103 600548 103 560 
7 103 103 595776 103 583 
7 103 103 574694 103 575 
7 103 103 646100 103 574 
7 103 103 617218 103 525 
8 102 102 639598 102 563 
8 102 102 623939 102 548 
8 102 102 631751 102 549 
8 102 102 601069 102 544 
8 102 102 640385 102 559 
8 102 102 635685 102 554 
8 102 102 603278 102 532 
8 102 102 654801 102 561 
8 102 102 614875 102 563 
8 102 102 662202 102 576 
9 101 101 674721 101 554 
9 101 101 642132 101 563 
9 101 101 660923 101 555 
9 101 101 688817 101 535 
9 101 101 604434 101 542 
9 101 101 684535 101 554 
9 101 101 636557 101 562 
9 101 101 649052 101 547 
9 101 101 621066 101 541 
9 101 101 647167 101 570 
10 100 100 580889 100 558 
10 100 100 603409 100 550 
10 100 100 568785 100 530 
10 100 100 639279 100 551 
10 100 100 645012 100 531 
10 100 100 610006 100 555 
10 100 100 628965 100 549 
10 100 100 596838 100 554 
10 100 100 617275 100 560 
10 100 100 621387 100 558 
11 99 99 602596 99 538 
11 99 99 567485 99 545 
11 99 99 619351 99 545 
11 99 99 556770 99 547 
11 99 99 663582 99 553 
11 99 99 581468 99 542 
11 99 99 521716 99 548 
11 99 99 549535 99 535 
11 99 99 616401 99 549 
11 99 99 638419 99 549 
12 98 98 559751 98 539 
12 98 98 627314 98 538 
12 98 98 596195 98 534 
12 98 98 518879 98 543 
12 98 98 622167 98 522 
12 98 98 571941 98 537 
12 98 98 605605 98 568 
12 98 98 574413 98 526 
12 98 98 566571 98 552 
12 98 98 574016 98 545 
13 97 97 684920 97 531 
13 97 97 574874 97 551 
13 97 97 574832 97 540 
13 97 97 563845 97 546 
13 97 97 626320 97 552 
13 97 97 588160 97 540 
13 97 97 603952 97 536 
13 97 97 629451 97 542 
13 97 97 573162 97 534 
13 97 97 632851 97 557 
14 96 96 609199 96 532 
14 96 96 622924 96 546 
14 96 96 638857 96 529 
14 96 96 574424 96 543 
14 96 96 600577 96 550 
14 96 96 615207 96 549 
14 96 96 600179 96 527 
14 96 96 589595 96 536 
14 96 96 554162 96 522 
14 96 96 533758 96 559 
15 95 95 585609 95 532 
15 95 95 600935 95 533 
15 95 95 577427 95 560 
15 95 95 507545 95 529 
15 95 95 655761 95 538 
15 95 95 585968 95 530 
15 95 95 566170 95 545 
15 95 95 584448 95 530 
15 95 95 587380 95 549 
15 95 95 610886 95 539 
16 94 94 529331 94 533 
16 94 94 579135 94 529 
16 94 94 570090 94 530 
16 94 94 585244 94 533 
16 94 94 566416 94 534 
16 94 94 548541 94 541 
16 94 94 530355 94 532 
16 94 94 533541 94 549 
16 94 94 668668 94 516 
16 94 94 550494 94 544 
17 93 93 538456 93 530 
17 93 93 607339 93 506 
17 93 93 539494 93 520 
17 93 93 609219 93 525 
17 93 93 589729 93 529 
17 93 93 551879 93 528 
17 93 93 550706 93 542 
17 93 93 542312 93 519 
17 93 93 609848 93 517 
17 93 93 519818 93 536 
18 92 92 585171 92 524 
18 92 92 558842 92 525 
18 92 92 521745 92 523 
18 92 92 521531 92 521 
18 92 92 541926 92 527 
18 92 92 581774 92 530 
18 92 92 566569 92 522 
18 92 92 583638 92 534 
18 92 92 554140 92 522 
18 92 92 539036 92 508 
19 91 91 513367 91 522 
19 91 91 484229 91 541 
19 91 91 541690 91 526 
19 91 91 535506 91 520 
19 91 91 600389 91 525 
19 91 91 490751 91 541 
19 91 91 551006 91 528 
19 91 91 524390 91 531 
19 91 91 481904 91 524 
19 91 91 576707 91 512 
20 90 90 552806 90 527 
20 90 90 539020 90 522 
20 90 90 531015 90 495 
20 90 90 533342 90 518 
20 90 90 527152 90 519 
20 90 90 524963 90 528 
20 90 90 536046 90 517 
20 90 90 542709 90 524 
20 90 90 518422 90 524 
20 90 90 557966 90 522 
21 89 89 596738 89 500 
21 89 89 542919 89 495 
21 89 89 602843 89 507 
21 89 89 512661 89 517 
21 89 89 523350 89 520 
21 89 89 514807 89 509 
21 89 89 530530 89 512 
21 89 89 510265 89 537 
21 89 89 531814 89 521 
21 89 89 513116 89 508 
22 88 88 603255 88 504 
22 88 88 525998 88 512 
22 88 88 556924 88 501 
22 88 88 516754 88 504 
22 88 88 525798 88 519 
22 88 88 522429 88 512 
22 88 88 580311 88 524 
22 88 88 587622 88 522 
22 88 88 525993 88 514 
22 88 88 561745 88 521 
23 87 87 526414 87 513 
23 87 87 567972 87 496 
23 87 87 552995 87 515 
23 87 87 512717 87 499 
23 87 87 568488 87 500 
23 87 87 528479 87 518 
23 87 87 514610 87 509 
23 87 87 496279 87 501 
23 87 87 557507 87 508 
23 87 87 531917 87 502 
24 86 86 536131 86 511 
24 86 86 559386 86 507 
24 86 86 565347 86 500 
24 86 86 542367 86 504 
24 86 86 487688 86 522 
24 86 86 515193 86 507 
24 86 86 563263 86 497 
24 86 86 530671 86 484 
24 86 86 530326 86 512 
24 86 86 521871 86 500 
25 85 85 542590 85 497 
25 85 85 563884 85 500 
25 85 85 521659 85 487 
25 85 85 511333 85 501 
25 85 85 521644 85 492 
25 85 85 526925 85 525 
25 85 85 508389 85 493 
25 85 85 530125 85 496 
25 85 85 490149 85 504 
25 85 85 479334 85 501 
26 84 84 541436 84 501 
26 84 84 483156 84 508 
26 84 84 556085 84 500 
26 84 84 477553 84 503 
26 84 84 501728 84 477 
26 84 84 548731 84 506 
26 84 84 517601 84 517 
26 84 84 559115 84 504 
26 84 84 490735 84 501 
26 84 84 478083 84 502 
27 83 83 508551 83 498 
27 83 83 514020 83 496 
27 83 83 554258 83 507 
27 83 83 433256 83 502 
27 83 83 533580 83 536 
27 83 83 447788 83 500 
27 83 83 462097 83 495 
27 83 83 491647 83 501 
27 83 83 481651 83 488 
27 83 83 479795 83 492 
28 82 82 528369 82 481 
28 82 82 504864 82 495 
28 82 82 436701 82 486 
28 82 82 524684 82 486 
28 82 82 504923 82 492 
28 82 82 470755 82 496 
28 82 82 447105 82 484 
28 82 82 468664 82 500 
28 82 82 518771 82 486 
28 82 82 537824 82 498 
29 81 81 526265 81 478 
29 81 81 516074 81 479 
29 81 81 470561 81 489 
29 81 81 469612 81 481 
29 81 81 470608 81 501 
29 81 81 470145 81 484 
29 81 81 457066 81 470 
29 81 81 519399 81 496 
29 81 81 551430 81 494 
29 81 81 489800 81 492 
30 80 80 479102 80 485 
30 80 80 509719 80 482 
30 80 80 514268 80 494 
30 80 80 448735 80 474 
30 80 80 494839 80 485 
30 80 80 506252 80 489 
30 80 80 518080 80 484 
30 80 80 446118 80 475 
30 80 80 484891 80 473 
30 80 80 488079 80 492 
31 79 79 470490 79 487 
31 79 79 463934 79 484 
31 79 79 440225 79 480 
31 79 79 450513 79 484 
31 79 79 520119 79 487 
31 79 79 504678 79 473 
31 79 79 431266 79 490 
31 79 79 470034 79 468 
31 79 79 461353 79 491 
31 79 79 534504 79 479 
32 78 78 462214 78 470 
32 78 78 429745 78 466 
32 78 78 473647 78 478 
32 78 78 453519 78 471 
32 78 78 472190 78 469 
32 78 78 442141 78 484 
32 78 78 524936 78 461 
32 78 78 446980 78 472 
32 78 78 471152 78 487 
32 78 78 446235 78 473 
33 77 77 468377 77 465 
33 77 77 432087 77 476 
33 77 77 508148 77 478 
33 77 77 450068 77 468 
33 77 77 444017 77 467 
33 77 77 474605 77 474 
33 77 77 501085 77 471 
33 77 77 468325 77 471 
33 77 77 446882 77 478 
33 77 77 502287 77 467 
34 76 76 501035 76 465 
34 76 76 479019 76 462 
34 76 76 484232 76 454 
34 76 76 428700 76 470 
34 76 76 450291 76 475 
34 76 76 498528 76 475 
34 76 76 515014 76 476 
34 76 76 455001 76 464 
34 76 76 431253 76 462 
34 76 76 433517 76 473 
35 75 75 447464 75 464 
35 75 75 472262 75 477 
35 75 75 487524 75 460 
35 75 75 438744 75 465 
35 75 75 455420 75 459 
35 75 75 457464 75 470 
35 75 75 432525 75 465 
35 75 75 442475 75 457 
35 75 75 399440 75 471 
35 75 75 459567 75 468 
36 74 74 433305 74 454 
36 74 74 450194 74 450 
36 74 74 421334 74 447 
36 74 74 454003 74 457 
36 74 74 471227 74 466 
36 74 74 410154 74 466 
36 74 74 397412 74 465 
36 74 74 446675 74 446 
36 74 74 467256 74 453 
36 74 74 472746 74 450 
37 73 73 453834 73 456 
37 73 73 440033 73 465 
37 73 73 429536 73 454 
37 73 73 475158 73 464 
37 73 73 439397 73 456 
37 73 73 406645 73 451 
37 73 73 460541 73 461 
37 73 73 414808 73 460 
37 73 73 518729 73 443 
37 73 73 423867 73 451 
38 72 72 441004 72 445 
38 72 72 388790 72 447 
38 72 72 446401 72 454 
38 72 72 419984 72 449 
38 72 72 436743 72 463 
38 72 72 437077 72 458 
38 72 72 420266 72 456 
38 72 72 423480 72 460 
38 72 72 467337 72 462 
38 72 72 502305 72 468 
39 71 71 388784 71 455 
39 71 71 407872 71 438 
39 71 71 405826 71 449 
39 71 71 418948 71 444 
39 71 71 435704 71 462 
39 71 71 417060 71 454 
39 71 71 482745 71 451 
39 71 71 435489 71 451 
39 71 71 409718 71 453 
39 71 71 429922 71 464 
40 70 70 470532 70 437 
40 70 70 437057 70 439 
40 70 70 427385 70 436 
40 70 70 379449 70 451 
40 70 70 432412 70 445 
40 70 70 421910 70 450 
40 70 70 432989 70 438 
40 70 70 386288 70 451 
40 70 70 413408 70 449 
40 70 70 462545 70 439 
41 69 69 429795 69 437 
41 69 69 415346 69 436 
41 69 69 433575 69 432 
41 69 69 412604 69 448 
41 69 69 437660 69 447 
41 69 69 401002 69 436 
41 69 69 382985 69 433 
41 69 69 392833 69 446 
41 69 69 407710 69 439 
41 69 69 410714 69 448 
42 68 68 445525 68 444 
42 68 68 380748 68 431 
42 68 68 388393 68 443 
42 68 68 464652 68 434 
42 68 68 415167 68 441 
42 68 68 452954 68 444 
42 68 68 411180 68 441 
42 68 68 386616 68 432 
42 68 68 438702 68 429 
42 68 68 403342 68 445 
43 67 67 377450 67 441 
43 67 67 402783 67 433 
43 67 67 406587 67 430 
43 67 67 387792 67 439 
43 67 67 411649 67 424 
43 67 67 394944 67 438 
43 67 67 401511 67 428 
43 67 67 401879 67 438 
43 67 67 393538 67 439 
43 67 67 413491 67 427 
44 66 66 382509 66 425 
44 66 66 411290 66 424 
44 66 66 366586 66 424 
44 66 66 385560 66 438 
44 66 66 406228 66 434 
44 66 66 402453 66 437 
44 66 66 396681 66 436 
44 66 66 371416 66 423 
44 66 66 426892 66 433 
44 66 66 409101 66 432 
45 65 65 388687 65 425 
45 65 65 375675 65 420 
45 65 65 366105 65 421 
45 65 65 393662 65 430 
45 65 65 386942 65 423 
45 65 65 389336 65 431 
45 65 65 381716 65 429 
45 65 65 430579 65 424 
45 65 65 405608 65 420 
45 65 65 386222 65 433 
46 64 64 416504 64 428 
46 64 64 373705 64 428 
46 64 64 397031 64 415 
46 64 64 441052 64 423 
46 64 64 363417 64 439 
46 64 64 336735 64 416 
46 64 64 424879 64 416 
46 64 64 392239 64 423 
46 64 64 448416 64 427 
46 64 64 389042 64 438 
47 63 63 407958 63 413 
47 63 63 371798 63 413 
47 63 63 354631 63 410 
47 63 63 358009 63 410 
47 63 63 367693 63 422 
47 63 63 370997 63 426 
47 63 63 350914 63 424 
47 63 63 400770 63 426 
47 63 63 357362 63 419 
47 63 63 346271 63 427 
48 62 62 373262 62 421 
48 62 62 391954 62 409 
48 62 62 405944 62 410 
48 62 62 391313 62 408 
48 62 62 353834 62 422 
48 62 62 416396 62 409 
48 62 62 366530 62 420 
48 62 62 370836 62 423 
48 62 62 385355 62 404 
48 62 62 384394 62 409 
49 61 61 414243 61 418 
49 61 61 392295 61 413 
49 61 61 377463 61 403 
49 61 61 356614 61 415 
49 61 61 333724 61 403 
49 61 61 384578 61 419 
49 61 61 362121 61 408 
49 61 61 395830 61 415 
49 61 61 374436 61 406 
49 61 61 346367 61 418 
50 60 60 332021 60 414 
50 60 60 402064 60 416 
50 60 60 346517 60 412 
50 60 60 354890 60 400 
50 60 60 398341 60 403 
50 60 60 362193 60 417 
50 60 60 362740 60 403 
50 60 60 342001 60 413 
50 60 60 317287 60 411 
50 60 60 357086 60 415 
51 59 59 365730 59 428 
51 59 59 370065 59 411 
51 59 59 355509 59 410 
51 59 59 292981 59 400 
51 59 59 373719 59 398 
51 59 59 366472 59 413 
51 59 59 356073 59 408 
51 59 59 321451 59 410 
51 59 59 399931 59 400 
51 59 59 343791 59 408 
52 58 58 351487 58 405 
52 58 58 332063 58 407 
52 58 58 330269 58 406 
52 58 58 344830 58 402 
52 58 58 354069 58 407 
52 58 58 410755 58 398 
52 58 58 333738 58 413 
52 58 58 392265 58 396 
52 58 58 306741 58 404 
52 58 58 376732 58 408 
53 57 57 351173 57 404 
53 57 57 349631 57 413 
53 57 57 384773 57 393 
53 57 57 362573 57 402 
53 57 57 364448 57 402 
53 57 57 318367 57 401 
53 57 57 384743 57 404 
53 57 57 377132 57 393 
53 57 57 346192 57 402 
53 57 57 356142 57 402 
54 56 56 372330 56 402 
54 56 56 341344 56 400 
54 56 56 356702 56 393 
54 56 56 351389 56 386 
54 56 56 386774 56 400 
54 56 56 291308 56 396 
54 56 56 357082 56 397 
54 56 56 379401 56 406 
54 56 56 398197 56 389 
54 56 56 344806 56 388 
1 110 110 728282 110 592 
1 110 110 703126 110 585 
1 110 110 628936 110 581 
1 110 110 722169 110 562 
1 110 110 678509 110 571 
1 110 110 702678 110 573 
1 110 110 620972 110 578 
1 110 110 634193 110 546 
1 110 110 732757 110 578 
1 110 110 648983 110 566 
2 109 109 704842 109 579 
2 109 109 699356 109 574 
2 109 109 681493 109 555 
2 109 109 704599 109 562 
2 109 109 717027 109 573 
2 109 109 671825 109 568 
2 109 109 663458 109 587 
2 109 109 708978 109 555 
2 109 109 659131 109 572 
2 109 109 643465 109 591 
3 108 108 652840 108 581 
3 108 108 641222 108 579 
3 108 108 648128 108 593 
3 108 108 655105 108 563 
3 108 108 649357 108 577 
3 108 108 639776 108 586 
3 108 108 713398 108 578 
3 108 108 621181 108 556 
3 108 108 635360 108 592 
3 108 108 605081 108 569 
4 107 107 699789 107 560 
4 107 107 613877 107 566 
4 107 107 666881 107 575 
4 107 107 617938 107 578 
4 107 107 666465 107 584 
4 107 107 764162 107 567 
4 107 107 641425 107 575 
4 107 107 700213 107 565 
4 107 107 611187 107 600 
4 107 107 612552 107 569 
5 106 106 612350 106 568 
5 106 106 682641 106 579 
5 106 106 640332 106 583 
5 106 106 696657 106 559 
5 106 106 682224 106 527 
5 106 106 617241 106 558 
5 106 106 610940 106 543 
5 106 106 654529 106 590 
5 106 106 616042 106 580 
5 106 106 647289 106 579 
6 105 105 690160 105 569 
6 105 105 692614 105 556 
6 105 105 661440 105 568 
6 105 105 579960 105 583 
6 105 105 616424 105 558 
6 105 105 665388 105 548 
6 105 105 639077 105 566 
6 105 105 671167 105 567 
6 105 105 648914 105 556 
6 105 105 667550 105 579 
7 104 104 667296 104 565 
7 104 104 636518 104 573 
7 104 104 597653 104 557 
7 104 104 626011 104 565 
7 104 104 598479 104 565 
7 104 104 652760 104 574 
7 104 104 550927 104 569 
7 104 104 647355 104 586 
7 104 104 677607 104 564 
7 104 104 660571 104 570 
8 103 103 636405 103 565 
8 103 103 638445 103 552 
8 103 103 654530 103 556 
8 103 103 677708 103 558 
8 103 103 670474 103 571 
8 103 103 640183 103 541 
8 103 103 637492 103 566 
8 103 103 665407 103 578 
8 103 103 639107 103 563 
8 103 103 654975 103 586 
9 102 102 605507 102 571 
9 102 102 577603 102 575 
9 102 102 603984 102 549 
9 102 102 645137 102 559 
9 102 102 581497 102 551 
9 102 102 500579 102 564 
9 102 102 583768 102 566 
9 102 102 594818 102 563 
9 102 102 570008 102 578 
9 102 102 592563 102 555 
10 101 101 614152 101 566 
10 101 101 665935 101 572 
10 101 101 619935 101 555 
10 101 101 529796 101 569 
10 101 101 626055 101 579 
10 101 101 618562 101 568 
10 101 101 596139 101 555 
10 101 101 595615 101 552 
10 101 101 613391 101 556 
10 101 101 533525 101 541 
11 100 100 621835 100 565 
11 100 100 617680 100 555 
11 100 100 576636 100 540 
11 100 100 574774 100 542 
11 100 100 600967 100 558 
11 100 100 576922 100 562 
11 100 100 570727 100 557 
11 100 100 612094 100 554 
11 100 100 570747 100 580 
11 100 100 639200 100 538 
12 99 99 559416 99 531 
12 99 99 569469 99 533 
12 99 99 636903 99 552 
12 99 99 627152 99 560 
12 99 99 610023 99 567 
12 99 99 633286 99 553 
12 99 99 591088 99 561 
12 99 99 570971 99 539 
12 99 99 632889 99 532 
12 99 99 616413 99 544 
13 98 98 582120 98 528 
13 98 98 612169 98 562 
13 98 98 581385 98 545 
13 98 98 600784 98 561 
13 98 98 600662 98 566 
13 98 98 523047 98 568 
13 98 98 653936 98 560 
13 98 98 536204 98 539 
13 98 98 570142 98 543 
13 98 98 581839 98 563 
14 97 97 650980 97 537 
14 97 97 624748 97 539 
14 97 97 628493 97 561 
14 97 97 597104 97 553 
14 97 97 641886 97 566 
14 97 97 626774 97 557 
14 97 97 576353 97 562 
14 97 97 573241 97 567 
14 97 97 676512 97 548 
14 97 97 607162 97 536 
15 96 96 559410 96 545 
15 96 96 592366 96 545 
15 96 96 611088 96 532 
15 96 96 595039 96 555 
15 96 96 544375 96 555 
15 96 96 580152 96 545 
15 96 96 615638 96 548 
15 96 96 530651 96 535 
15 96 96 554266 96 527 
15 96 96 598038 96 546 
16 95 95 566496 95 543 
16 95 95 554277 95 544 
16 95 95 527107 95 531 
16 95 95 622513 95 553 
16 95 95 630114 95 539 
16 95 95 569806 95 552 
16 95 95 611344 95 558 
16 95 95 601564 95 555 
16 95 95 613205 95 551 
16 95 95 538707 95 549 
17 94 94 563175 94 540 
17 94 94 565612 94 537 
17 94 94 559698 94 545 
17 94 94 598388 94 546 
17 94 94 604235 94 544 
17 94 94 595460 94 540 
17 94 94 569490 94 546 
17 94 94 609330 94 539 
17 94 94 574598 94 542 
17 94 94 614223 94 528 
18 93 93 644319 93 531 
18 93 93 597754 93 554 
18 93 93 639824 93 522 
18 93 93 606857 93 520 
18 93 93 587893 93 511 
18 93 93 643686 93 532 
18 93 93 612695 93 544 
18 93 93 599273 93 523 
18 93 93 548819 93 538 
18 93 93 554767 93 539 
19 92 92 554191 92 541 
19 92 92 574150 92 524 
19 92 92 567402 92 535 
19 92 92 534108 92 546 
19 92 92 513098 92 540 
19 92 92 523094 92 513 
19 92 92 588034 92 519 
19 92 92 584893 92 537 
19 92 92 532009 92 520 
19 92 92 586876 92 521 
20 91 91 557049 91 525 
20 91 91 508558 91 534 
20 91 91 544648 91 522 
20 91 91 564481 91 539 
20 91 91 610345 91 523 
20 91 91 543121 91 520 
20 91 91 578841 91 532 
20 91 91 582860 91 523 
20 91 91 586493 91 534 
20 91 91 586452 91 522 
21 90 90 566289 90 528 
21 90 90 521170 90 515 
21 90 90 536980 90 532 
21 90 90 555366 90 531 
21 90 90 556758 90 533 
21 90 90 558210 90 524 
21 90 90 611492 90 543 
21 90 90 642206 90 523 
21 90 90 576084 90 527 
21 90 90 563454 90 529 
22 89 89 541172 89 537 
22 89 89 567629 89 504 
22 89 89 564268 89 510 
22 89 89 549330 89 517 
22 89 89 517447 89 518 
22 89 89 532131 89 531 
22 89 89 534310 89 529 
22 89 89 627744 89 505 
22 89 89 562737 89 522 
22 89 89 481708 89 542 
23 88 88 497789 88 507 
23 88 88 547351 88 516 
23 88 88 542994 88 524 
23 88 88 506927 88 514 
23 88 88 496201 88 527 
23 88 88 566003 88 520 
23 88 88 533071 88 510 
23 88 88 551367 88 526 
23 88 88 546986 88 517 
23 88 88 568148 88 509 
24 87 87 550107 87 514 
24 87 87 499655 87 522 
24 87 87 522086 87 515 
24 87 87 543559 87 517 
24 87 87 477281 87 504 
24 87 87 525994 87 513 
24 87 87 532956 87 509 
24 87 87 501111 87 513 
24 87 87 488858 87 500 
24 87 87 524820 87 513 
25 86 86 475874 86 506 
25 86 86 500369 86 500 
25 86 86 553199 86 501 
25 86 86 550535 86 495 
25 86 86 524724 86 519 
25 86 86 549997 86 518 
25 86 86 551747 86 514 
25 86 86 533066 86 520 
25 86 86 526862 86 512 
25 86 86 525003 86 502 
26 85 85 476643 85 502 
26 85 85 487879 85 510 
26 85 85 525993 85 498 
26 85 85 519283 85 508 
26 85 85 541834 85 526 
26 85 85 514933 85 496 
26 85 85 514505 85 511 
26 85 85 494125 85 486 
26 85 85 587298 85 497 
26 85 85 511116 85 522 
27 84 84 473038 84 500 
27 84 84 504963 84 499 
27 84 84 506196 84 503 
27 84 84 480921 84 525 
27 84 84 506398 84 505 
27 84 84 581899 84 505 
27 84 84 544553 84 513 
27 84 84 456750 84 495 
27 84 84 537900 84 512 
27 84 84 472382 84 503 
28 83 83 537986 83 493 
28 83 83 476332 83 493 
28 83 83 534922 83 506 
28 83 83 496828 83 494 
28 83 83 480292 83 495 
28 83 83 519142 83 490 
28 83 83 466321 83 494 
28 83 83 488645 83 504 
28 83 83 512771 83 483 
28 83 83 547200 83 485 
29 82 82 496685 82 502 
29 82 82 486148 82 490 
29 82 82 468871 82 507 
29 82 82 469182 82 497 
29 82 82 516307 82 507 
29 82 82 493160 82 500 
29 82 82 531809 82 511 
29 82 82 511557 82 485 
29 82 82 556949 82 505 
29 82 82 477676 82 503 
30 81 81 497073 81 486 
30 81 81 514318 81 485 
30 81 81 509754 81 498 
30 81 81 580992 81 501 
30 81 81 506388 81 499 
30 81 81 449594 81 492 
30 81 81 477686 81 495 
30 81 81 515993 81 496 
30 81 81 497969 81 483 
30 81 81 545079 81 491 
31 80 80 463262 80 490 
31 80 80 445131 80 487 
31 80 80 585553 80 483 
31 80 80 478115 80 481 
31 80 80 469647 80 489 
31 80 80 473110 80 480 
31 80 80 473716 80 482 
31 80 80 509118 80 484 
31 80 80 479915 80 479 
31 80 80 482129 80 495 
32 79 79 483766 79 475 
32 79 79 500326 79 488 
32 79 79 480465 79 475 
32 79 79 476290 79 473 
32 79 79 541471 79 493 
32 79 79 497300 79 464 
32 79 79 464278 79 474 
32 79 79 448253 79 484 
32 79 79 489341 79 482 
32 79 79 482464 79 465 
33 78 78 439340 78 492 
33 78 78 490854 78 469 
33 78 78 434113 78 470 
33 78 78 476366 78 473 
33 78 78 457624 78 484 
33 78 78 454573 78 484 
33 78 78 439105 78 470 
33 78 78 525841 78 480 
33 78 78 453681 78 482 
33 78 78 501486 78 484 
34 77 77 462827 77 481 
34 77 77 477337 77 481 
34 77 77 545250 77 489 
34 77 77 485627 77 483 
34 77 77 463170 77 483 
34 77 77 542578 77 477 
34 77 77 497722 77 483 
34 77 77 420506 77 476 
34 77 77 480127 77 479 
34 77 77 500668 77 481 
35 76 76 472845 76 481 
35 76 76 460383 76 486 
35 76 76 462714 76 473 
35 76 76 486200 76 456 
35 76 76 457237 76 476 
35 76 76 466880 76 477 
35 76 76 475557 76 478 
35 76 76 480629 76 466 
35 76 76 518923 76 479 
35 76 76 462509 76 482 
36 75 75 479896 75 474 
36 75 75 423142 75 461 
36 75 75 441298 75 461 
36 75 75 476729 75 473 
36 75 75 476653 75 469 
36 75 75 399828 75 483 
36 75 75 483098 75 463 
36 75 75 434013 75 461 
36 75 75 452995 75 475 
36 75 75 471112 75 477 
37 74 74 471747 74 467 
37 74 74 465966 74 457 
37 74 74 469814 74 471 
37 74 74 432040 74 458 
37 74 74 478637 74 462 
37 74 74 460901 74 458 
37 74 74 484274 74 461 
37 74 74 489215 74 469 
37 74 74 447420 74 469 
37 74 74 460458 74 469 
38 73 73 414618 73 460 
38 73 73 464203 73 455 
38 73 73 490746 73 466 
38 73 73 400523 73 465 
38 73 73 432767 73 477 
38 73 73 433093 73 466 
38 73 73 414559 73 457 
38 73 73 450693 73 454 
38 73 73 446004 73 468 
38 73 73 476756 73 465 
39 72 72 413477 72 446 
39 72 72 391494 72 452 
39 72 72 446972 72 466 
39 72 72 416263 72 463 
39 72 72 434308 72 469 
39 72 72 416699 72 450 
39 72 72 484026 72 459 
39 72 72 439388 72 451 
39 72 72 462629 72 450 
39 72 72 492162 72 466 
40 71 71 446989 71 448 
40 71 71 440330 71 446 
40 71 71 435386 71 456 
40 71 71 465855 71 448 
40 71 71 417973 71 461 
40 71 71 394940 71 447 
40 71 71 439654 71 463 
40 71 71 432910 71 434 
40 71 71 419264 71 466 
40 71 71 459442 71 455 
41 70 70 429831 70 455 
41 70 70 429469 70 454 
41 70 70 443910 70 441 
41 70 70 450384 70 457 
41 70 70 500869 70 458 
41 70 70 426194 70 517 
41 70 70 407749 70 603 
41 70 70 441668 70 621 
41 70 70 440673 70 444 
41 70 70 504184 70 446 
42 69 69 428758 69 449 
42 69 69 423138 69 455 
42 69 69 389012 69 454 
42 69 69 406839 69 440 
42 69 69 453200 69 452 
42 69 69 338264 69 450 
42 69 69 395131 69 448 
42 69 69 391698 69 479 
42 69 69 418616 69 450 
42 69 69 428004 69 451 
43 68 68 408200 68 431 
43 68 68 479806 68 434 
43 68 68 431117 68 444 
43 68 68 396772 68 446 
43 68 68 465780 68 432 
43 68 68 342732 68 438 
43 68 68 425212 68 433 
43 68 68 387708 68 445 
43 68 68 448945 68 450 
43 68 68 394722 68 449 
44 67 67 422035 67 445 
44 67 67 390035 67 447 
44 67 67 396699 67 445 
44 67 67 404864 67 439 
44 67 67 390460 67 446 
44 67 67 418442 67 447 
44 67 67 378663 67 439 
44 67 67 346409 67 441 
44 67 67 336735 67 442 
44 67 67 463225 67 440 
45 66 66 367172 66 428 
45 66 66 439563 66 447 
